qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1sec,q2sec,q1_rank
3232,13,24,10,21,7,1:23.578,1:23.207,1:25.043,83.578,83.207,8
3233,13,4,4,7,8,1:23.708,1:23.497,1:25.072,83.708,83.497,10
3234,13,20,9,15,9,1:23.558,1:23.545,1:25.180,83.55799999999999,83.545,6
3235,13,17,9,14,10,1:23.755,1:23.273,1:25.314,83.755,83.273,11
3236,13,15,7,9,11,1:24.014,1:23.611,\N,84.014,83.611,15
3237,13,154,4,8,12,1:23.975,1:23.728,\N,83.975,83.72800000000001,13
3238,13,9,2,5,13,1:24.001,1:23.866,\N,84.001,83.866,14
3239,13,21,6,3,14,1:23.828,1:23.901,\N,83.828,83.901,12
3240,13,2,2,6,15,1:23.584,1:24.275,\N,83.584,84.275,9
3241,13,10,7,10,16,1:24.036,\N,\N,84.036,NA,16
3242,13,6,3,17,17,1:24.074,\N,\N,84.074,NA,17
3243,13,3,3,16,18,1:24.121,\N,\N,84.121,NA,18
3244,13,67,5,12,19,1:24.220,\N,\N,84.22,NA,19
3245,13,153,5,11,20,1:24.951,\N,\N,84.951,NA,20
3246,14,1,1,1,1,1:46.977,1:46.657,1:47.891,106.977,106.657,1
3247,14,20,9,15,2,1:47.541,1:46.362,1:48.204,107.541,106.362,7
3248,14,3,3,16,3,1:47.390,1:46.197,1:48.348,107.39,106.197,5
3249,14,17,9,14,4,1:47.646,1:46.328,1:48.722,107.646,106.328,11
3250,14,22,23,23,5,1:47.397,1:46.787,1:48.828,107.39699999999999,106.787,6
3251,14,4,4,7,6,1:47.757,1:46.767,1:49.054,107.757,106.767,14
3252,14,10,7,10,7,1:47.770,1:46.707,1:49.180,107.77000000000001,106.707,15
3253,14,2,2,6,8,1:47.347,1:46.832,1:49.307,107.34700000000001,106.832,4
3254,14,9,2,5,9,1:47.615,1:46.813,1:49.514,107.61500000000001,106.813,9
3255,14,5,1,2,10,1:47.542,1:46.842,1:49.778,107.542,106.842,8
3256,14,6,3,17,11,1:47.637,1:47.013,\N,107.637,107.013,10
3257,14,18,23,22,12,1:47.180,1:47.141,\N,107.18,107.14099999999999,2
3258,14,8,6,4,13,1:47.293,1:47.177,\N,107.293,107.17699999999999,3
3259,14,67,5,12,14,1:47.677,1:47.369,\N,107.67699999999999,107.369,12
3260,14,15,7,9,15,1:47.690,1:47.413,\N,107.69,107.413,13
3261,14,16,10,20,16,1:48.231,\N,\N,108.231,NA,16
3262,14,153,5,11,17,1:48.340,\N,\N,108.34,NA,17
3263,14,21,6,3,18,1:48.350,\N,\N,108.35,NA,18
3264,14,154,4,8,19,1:48.544,\N,\N,108.544,NA,19
3265,14,24,10,21,20,1:48.792,\N,\N,108.792,NA,20
3266,15,20,9,15,1,1:30.883,1:30.341,1:32.160,90.883,90.34100000000001,1
3267,15,15,7,9,2,1:31.063,1:30.737,1:32.220,91.063,90.737,4
3268,15,1,1,1,3,1:30.917,1:30.627,1:32.395,90.917,90.627,2
3269,15,16,10,20,4,1:31.386,1:31.222,1:32.466,91.386,91.22200000000001,9
3270,15,22,23,23,5,1:31.272,1:31.055,1:32.660,91.27199999999999,91.055,6
3271,15,2,2,6,6,1:31.501,1:31.260,1:32.945,91.501,91.26,13
3272,15,18,23,22,7,1:31.041,1:30.880,1:32.962,91.041,90.88,3
3273,15,8,6,4,8,1:31.288,1:31.052,1:32.980,91.288,91.05199999999999,8
3274,15,5,1,2,9,1:31.499,1:31.223,\N,91.499,91.223,12
3275,15,67,5,12,10,1:31.196,1:31.103,\N,91.196,91.10300000000001,5
3276,15,3,3,16,11,1:31.286,1:31.482,\N,91.286,91.482,7
3277,15,4,4,7,12,1:31.401,1:31.638,\N,91.401,91.638,10
3278,15,9,2,5,13,1:31.417,1:32.341,\N,91.417,92.34100000000001,11
3279,15,10,7,10,14,1:31.550,\N,\N,91.55,NA,14
3280,15,153,5,11,15,1:31.571,\N,\N,91.571,NA,15
3281,15,21,6,3,16,1:31.704,\N,\N,91.70400000000001,NA,16
3282,15,6,3,17,17,1:31.718,\N,\N,91.718,NA,17
3283,15,154,4,8,18,1:32.073,\N,\N,92.07300000000001,NA,18
3284,15,24,10,21,19,1:32.087,\N,\N,92.087,NA,19
3286,16,22,23,23,1,1:24.100,1:21.659,1:19.576,84.1,81.65899999999999,5
3287,16,17,9,14,2,1:24.722,1:20.803,1:19.668,84.72200000000001,80.803,13
3288,16,16,10,20,3,1:24.447,1:20.753,1:19.912,84.447,80.753,9
3289,16,15,7,9,4,1:24.621,1:20.635,1:20.097,84.621,80.635,11
3290,16,8,6,4,5,1:23.047,1:21.378,1:20.168,83.047,81.378,2
3291,16,67,5,12,6,1:24.591,1:20.701,1:20.250,84.59100000000001,80.701,10
3292,16,3,3,16,7,1:22.828,1:20.368,1:20.326,82.828,80.368,1
3293,16,9,2,5,8,1:23.072,1:21.147,1:20.631,83.072,81.14699999999999,3
3294,16,6,3,17,9,1:23.161,1:20.427,1:20.674,83.161,80.42699999999999,4
3295,16,4,4,7,10,1:24.842,1:21.657,1:21.422,84.842,81.657,15
3296,16,155,7,10,11,1:24.335,1:21.960,\N,84.33500000000001,81.96000000000001,7
3297,16,153,5,11,12,1:24.773,1:22.231,\N,84.773,82.231,14
3298,16,154,4,8,13,1:24.394,1:22.477,\N,84.394,82.477,8
3299,16,18,23,22,14,1:24.297,1:22.504,\N,84.297,82.504,6
3300,16,24,10,21,15,1:24.645,\N,\N,84.645,NA,12
3301,16,20,9,15,16,1:25.009,\N,\N,85.009,NA,16
3302,16,5,1,2,17,1:25.052,\N,\N,85.05199999999999,NA,17
3303,16,1,1,1,18,1:25.192,\N,\N,85.19200000000001,NA,18
3304,16,2,2,6,19,1:25.515,\N,\N,85.515,NA,19
3305,16,21,6,3,20,1:40.703,\N,\N,100.703,NA,20
3306,17,1,1,1,1,1:39.873,1:39.695,1:40.948,99.87299999999999,99.695,1
3307,17,20,9,15,2,1:40.666,1:39.984,1:41.615,100.666,99.98400000000001,7
3308,17,17,9,14,3,1:40.667,1:40.272,1:41.726,100.667,100.27199999999999,8
3309,17,22,23,23,4,1:40.574,1:40.421,1:41.786,100.574,100.42099999999999,6
3310,17,18,23,22,5,1:40.378,1:40.148,1:41.892,100.378,100.148,2
3311,17,15,7,9,6,1:40.517,1:40.373,1:41.897,100.517,100.37299999999999,3
3312,17,9,2,5,7,1:40.520,1:40.545,1:41.992,100.52000000000001,100.545,4
3313,17,2,2,6,8,1:40.558,1:40.635,1:42.343,100.55799999999999,100.63499999999999,5
3314,17,3,3,16,9,1:40.842,1:40.661,1:42.583,100.842,100.661,10
3315,17,67,5,12,10,1:40.908,1:40.430,1:42.713,100.908,100.43,11
3316,17,8,6,4,11,1:41.100,1:40.726,\N,101.1,100.726,14
3317,17,155,7,10,12,1:41.035,1:40.777,\N,101.035,100.777,12
3318,17,5,1,2,13,1:40.808,1:40.983,\N,100.80799999999999,100.983,9
3319,17,6,3,17,14,1:41.096,1:41.148,\N,101.096,101.148,13
3320,17,153,5,11,15,1:41.503,1:41.689,\N,101.503,101.689,15
3321,17,4,4,7,16,1:41.667,\N,\N,101.667,NA,16
3322,17,24,10,21,17,1:41.701,\N,\N,101.701,NA,17
3323,17,16,10,20,18,1:41.836,\N,\N,101.836,NA,18
3324,17,154,4,8,19,1:41.950,\N,\N,101.95,NA,19
3325,17,21,6,3,20,1:42.184,\N,\N,102.184,NA,20
3326,337,20,9,5,1,1:55.029,1:53.883,1:54.101,115.029,113.88300000000001,2
3327,337,13,6,7,2,1:55.313,1:54.331,1:54.242,115.313,114.331,5
3328,337,4,6,8,3,1:54.612,1:54.172,1:54.608,114.612,114.172,1
3329,337,1,1,2,4,1:55.341,1:54.707,1:55.217,115.34100000000001,114.707,6
3330,337,3,131,4,5,1:55.463,1:54.682,1:55.241,115.463,114.682,7
3331,337,17,9,6,6,1:55.298,1:54.318,1:55.284,115.298,114.318,4
3332,337,30,131,3,7,1:55.593,1:55.105,1:55.524,115.593,115.10499999999999,9
3333,337,18,1,1,8,1:55.715,1:55.168,1:55.672,115.715,115.168,11
3334,337,9,4,11,9,1:55.511,1:54.963,1:55.885,115.511,114.963,8
3335,337,16,10,14,10,1:55.213,1:54.996,1:56.309,115.213,114.99600000000001,3
3336,337,22,3,9,11,1:55.969,1:55.330,\N,115.969,115.33,12
3337,337,24,10,15,12,1:55.628,1:55.623,\N,115.628,115.62299999999999,10
3338,337,807,3,10,13,1:56.375,1:55.857,\N,116.375,115.857,15
3339,337,37,15,22,14,1:56.428,1:56.237,\N,116.428,116.237,16
3340,337,67,5,16,15,1:56.189,1:56.265,\N,116.189,116.265,14
3341,337,155,15,23,16,1:56.541,1:56.270,\N,116.541,116.27000000000001,17
3342,337,808,4,12,17,1:56.167,1:56.619,\N,116.167,116.619,13
3343,337,153,5,17,18,1:57.071,\N,\N,117.071,NA,18
3344,337,10,166,24,19,1:59.728,\N,\N,119.72800000000001,NA,19
3345,337,15,205,18,20,1:59.852,\N,\N,119.852,NA,20
3346,337,5,205,19,21,2:00.313,\N,\N,120.313,NA,21
3347,337,810,166,25,22,2:00.587,\N,\N,120.587,NA,22
3348,337,811,164,21,23,2:03.204,\N,\N,123.204,NA,23
3349,337,812,164,20,24,2:04.904,\N,\N,124.904,NA,24
3350,338,20,9,5,1,1:24.774,1:24.096,1:23.919,84.774,84.096,1
3351,338,17,9,6,2,1:25.286,1:24.276,1:24.035,85.286,84.276,6
3352,338,4,6,8,3,1:25.082,1:24.335,1:24.111,85.082,84.33500000000001,5
3353,338,18,1,1,4,1:24.897,1:24.531,1:24.675,84.89699999999999,84.531,3
3354,338,13,6,7,5,1:25.548,1:25.010,1:24.837,85.548,85.01,9
3355,338,3,131,4,6,1:24.788,1:24.788,1:24.884,84.788,84.788,2
3356,338,30,131,3,7,1:25.351,1:24.871,1:24.927,85.351,84.871,7
3357,338,22,3,9,8,1:25.702,1:25.085,1:25.217,85.702,85.08500000000001,11
3358,338,9,4,11,9,1:25.588,1:25.122,1:25.372,85.588,85.122,10
3359,338,16,10,14,10,1:25.504,1:25.046,1:26.036,85.504,85.04599999999999,8
3360,338,1,1,2,11,1:25.046,1:25.184,\N,85.04599999999999,85.184,4
3361,338,67,5,16,12,1:26.061,1:25.638,\N,86.061,85.638,13
3362,338,24,10,15,13,1:26.170,1:25.743,\N,86.17,85.743,16
3363,338,37,15,22,14,1:26.089,1:25.747,\N,86.089,85.747,14
3364,338,807,3,10,15,1:25.866,1:25.748,\N,85.866,85.748,12
3365,338,155,15,23,16,1:26.251,1:25.777,\N,86.251,85.777,17
3366,338,153,5,17,17,1:26.095,1:26.089,\N,86.095,86.089,15
3367,338,808,4,12,18,1:26.471,\N,\N,86.471,NA,18
3368,338,5,205,19,19,1:28.797,\N,\N,88.797,NA,19
3369,338,15,205,18,20,1:29.111,\N,\N,89.111,NA,20
3370,338,10,166,24,21,1:29.592,\N,\N,89.592,NA,21
3371,338,810,166,25,22,1:30.185,\N,\N,90.185,NA,22
3372,338,811,164,21,23,1:30.526,\N,\N,90.526,NA,23
3373,338,812,164,20,24,1:30.613,\N,\N,90.613,NA,24
3374,339,17,9,6,1,1:51.886,1:48.210,1:49.327,111.886,108.21000000000001,12
3375,339,3,131,4,2,1:52.560,1:47.417,1:50.673,112.56,107.417,16
3376,339,20,9,5,3,1:47.632,1:46.828,1:50.789,107.632,106.828,3
3377,339,16,10,14,4,1:49.479,1:47.085,1:50.914,109.479,107.08500000000001,8
3378,339,807,3,10,5,1:49.664,1:47.346,1:51.001,109.664,107.346,9
3379,339,9,4,11,6,1:46.283,1:46.951,1:51.051,106.283,106.951,1
3380,339,22,3,9,7,1:50.301,1:48.371,1:51.511,110.301,108.37100000000001,11
3381,339,30,131,3,8,1:52.239,1:48.400,1:51.717,112.239,108.4,14
3382,339,155,15,23,9,1:48.467,1:47.792,1:51.767,108.467,107.792,5
3383,339,24,10,15,10,1:49.922,1:48.238,1:52.254,109.922,108.238,10
3384,339,808,4,12,11,1:47.952,1:48.760,\N,107.952,108.75999999999999,4
3385,339,37,15,22,12,1:47.153,1:48.771,\N,107.15299999999999,108.771,2
3386,339,67,5,16,13,1:48.945,1:49.207,\N,108.945,109.207,7
3387,339,153,5,17,14,1:48.655,1:49.464,\N,108.655,109.464,6
3388,339,5,205,19,15,1:52.875,1:52.270,\N,112.875,112.27000000000001,17
3389,339,10,166,24,16,1:52.398,1:52.520,\N,112.398,112.52000000000001,15
3390,339,18,1,1,17,1:52.211,\N,\N,112.211,NA,13
3391,339,15,205,18,18,1:52.884,\N,\N,112.884,NA,18
3392,339,4,6,8,19,1:53.044,\N,\N,113.044,NA,19
3393,339,1,1,2,20,1:53.050,\N,\N,113.05,NA,20
3394,339,13,6,7,21,1:53.283,\N,\N,113.283,NA,21
3395,339,812,164,20,22,1:56.299,\N,\N,116.299,NA,22
3396,339,811,164,21,23,1:57.269,\N,\N,117.269,NA,23
3397,339,810,166,25,24,1:59.977,\N,\N,119.977,NA,24
3398,340,20,9,5,1,1:36.317,1:35.280,1:34.558,96.31700000000001,95.28,7
3399,340,17,9,6,2,1:35.978,1:35.100,1:34.808,95.97800000000001,95.1,3
3400,340,4,6,8,3,1:35.987,1:35.235,1:34.913,95.987,95.235,4
3401,340,3,131,4,4,1:35.952,1:35.134,1:34.923,95.952,95.134,2
3402,340,18,1,1,5,1:36.122,1:35.443,1:34.979,96.122,95.443,6
3403,340,1,1,2,6,1:35.641,1:34.928,1:35.034,95.64099999999999,94.928,1
3404,340,13,6,7,7,1:36.076,1:35.290,1:35.180,96.076,95.28999999999999,5
3405,340,9,4,11,8,1:36.348,1:35.550,1:35.364,96.348,95.55,8
3406,340,30,131,3,9,1:36.484,1:35.715,1:35.646,96.48400000000001,95.715,9
3407,340,16,10,14,10,1:36.671,1:35.665,1:35.963,96.67099999999999,95.66499999999999,12
3408,340,22,3,9,11,1:36.664,1:35.748,\N,96.664,95.74799999999999,11
3409,340,153,5,17,12,1:36.618,1:36.047,\N,96.618,96.047,10
3410,340,67,5,16,13,1:36.793,1:36.149,\N,96.793,96.149,13
3411,340,808,4,12,14,1:37.031,1:36.311,\N,97.031,96.311,14
3412,340,155,15,23,15,1:37.044,1:36.422,\N,97.044,96.422,15
3413,340,807,3,10,16,1:37.049,1:36.647,\N,97.049,96.64699999999999,16
3414,340,37,15,22,17,1:37.050,1:37.020,\N,97.05,97.02000000000001,17
3415,340,24,10,15,18,1:37.161,\N,\N,97.161,NA,18
3416,340,10,166,24,19,1:39.278,\N,\N,99.27799999999999,NA,19
3417,340,15,205,18,20,1:39.399,\N,\N,99.399,NA,20
3418,340,5,205,19,21,1:39.520,\N,\N,99.52000000000001,NA,21
3419,340,810,166,25,22,1:39.783,\N,\N,99.783,NA,22
3420,340,811,164,21,23,1:40.469,\N,\N,100.469,NA,23
3421,340,812,164,20,24,1:40.578,\N,\N,100.578,NA,24
3422,341,17,9,6,1,1:21.412,1:20.655,1:19.995,81.412,80.655,1
3423,341,20,9,5,2,1:21.680,1:20.772,1:20.101,81.68,80.77199999999999,2
3424,341,1,1,2,3,1:21.723,1:21.415,1:20.829,81.723,81.41499999999999,3
3425,341,4,6,8,4,1:21.957,1:21.549,1:20.937,81.957,81.549,5
3426,341,18,1,1,5,1:21.915,1:21.168,1:20.991,81.91499999999999,81.168,4
3427,341,30,131,3,6,1:22.528,1:21.557,1:21.294,82.52799999999999,81.557,9
3428,341,9,4,11,7,1:22.488,1:21.599,1:21.353,82.488,81.599,8
3429,341,3,131,4,8,1:22.419,1:21.867,1:21.408,82.419,81.867,7
3430,341,13,6,7,9,1:22.564,1:21.841,1:21.585,82.564,81.84100000000001,10
3431,341,155,15,23,10,1:22.577,1:21.725,1:21.984,82.577,81.725,11
3432,341,16,10,14,11,1:22.628,1:21.985,\N,82.628,81.985,13
3433,341,37,15,22,12,1:22.211,1:22.026,\N,82.211,82.026,6
3434,341,807,3,10,13,1:22.857,1:22.131,\N,82.857,82.131,15
3435,341,808,4,12,14,1:22.976,1:22.139,\N,82.976,82.139,16
3436,341,67,5,16,15,1:22.699,1:22.191,\N,82.699,82.191,14
3437,341,153,5,17,16,1:22.593,1:22.207,\N,82.593,82.207,12
3438,341,24,10,15,17,1:23.084,1:22.854,\N,83.084,82.854,17
3439,341,22,3,9,18,1:23.125,\N,\N,83.125,NA,18
3440,341,15,205,18,19,1:24.674,\N,\N,84.674,NA,19
3441,341,5,205,19,20,1:24.748,\N,\N,84.748,NA,20
3442,341,10,166,24,21,1:25.475,\N,\N,85.475,NA,21
3443,341,810,166,25,22,1:25.556,\N,\N,85.556,NA,22
3444,341,812,164,20,23,1:26.750,\N,\N,86.75,NA,23
3445,341,811,164,21,24,1:27.122,\N,\N,87.122,NA,24
3446,342,17,9,6,1,1:15.035,1:14.462,1:13.826,75.035,74.462,2
3447,342,9,4,11,2,1:15.045,1:14.549,1:14.120,75.045,74.549,3
3448,342,20,9,5,3,1:15.110,1:14.568,1:14.227,75.11,74.568,4
3449,342,13,6,7,4,1:14.757,1:14.405,1:14.283,74.757,74.405,1
3450,342,1,1,2,5,1:15.676,1:14.527,1:14.432,75.676,74.527,12
3451,342,3,131,4,6,1:15.188,1:14.375,1:14.544,75.188,74.375,5
3452,342,30,131,3,7,1:15.649,1:14.691,1:14.590,75.649,74.691,11
3453,342,18,1,1,8,1:15.623,1:15.150,1:14.637,75.623,75.15,10
3454,342,22,3,9,9,1:15.590,1:15.083,1:14.901,75.59,75.083,9
3455,342,24,10,15,10,1:15.397,1:15.061,1:15.170,75.397,75.061,6
3456,342,807,3,10,11,1:16.030,1:15.317,\N,76.03,75.31700000000001,16
3457,342,16,10,14,12,1:15.445,1:15.318,\N,75.445,75.318,7
3458,342,67,5,16,13,1:15.961,1:15.413,\N,75.961,75.413,14
3459,342,808,4,12,14,1:15.482,1:15.576,\N,75.482,75.576,8
3460,342,37,15,22,15,1:15.908,1:15.692,\N,75.908,75.69200000000001,13
3461,342,155,15,23,16,1:16.175,1:15.992,\N,76.175,75.992,17
3462,342,153,5,17,17,1:16.021,1:16.176,\N,76.021,76.176,15
3463,342,5,205,19,18,1:17.094,\N,\N,77.094,NA,18
3464,342,15,205,18,19,1:17.134,\N,\N,77.134,NA,19
3465,342,10,166,24,20,1:17.377,\N,\N,77.377,NA,20
3466,342,810,166,25,21,1:17.864,\N,\N,77.864,NA,21
3467,342,811,164,21,22,1:18.509,\N,\N,78.509,NA,22
3468,342,812,164,20,23,1:19.559,\N,\N,79.559,NA,23
3470,343,17,9,6,1,1:27.500,1:26.818,1:26.295,87.5,86.818,2
3471,343,1,1,2,2,1:27.667,1:27.013,1:26.433,87.667,87.013,6
3472,343,20,9,5,3,1:27.067,1:26.729,1:26.760,87.06700000000001,86.729,1
3473,343,18,1,1,4,1:27.555,1:27.277,1:26.781,87.555,87.277,3
3474,343,30,131,3,5,1:27.756,1:27.438,1:26.857,87.756,87.438,7
3475,343,3,131,4,6,1:27.649,1:27.141,1:26.952,87.649,87.14099999999999,5
3476,343,9,4,11,7,1:27.766,1:27.426,1:27.039,87.76599999999999,87.426,8
3477,343,13,6,7,8,1:27.993,1:27.200,1:27.082,87.993,87.2,11
3478,343,808,4,12,9,1:27.620,1:27.387,1:27.430,87.62,87.387,4
3479,343,155,15,23,10,1:28.158,1:27.434,1:28.122,88.158,87.434,13
3480,343,16,10,14,11,1:27.951,1:27.525,\N,87.951,87.525,10
3481,343,4,6,8,12,1:27.857,1:27.612,\N,87.857,87.612,9
3482,343,37,15,22,13,1:28.147,1:27.879,\N,88.14699999999999,87.879,12
3483,343,67,5,16,14,1:28.534,1:28.273,\N,88.53399999999999,88.273,17
3484,343,22,3,9,15,1:28.336,1:28.392,\N,88.336,88.392,15
3485,343,153,5,17,16,1:28.460,1:28.540,\N,88.46000000000001,88.53999999999999,16
3486,343,807,3,10,17,1:28.227,1:28.841,\N,88.227,88.84100000000001,14
3487,343,24,10,15,18,1:28.958,\N,\N,88.958,NA,18
3488,343,15,205,18,19,1:30.237,\N,\N,90.237,NA,19
3489,343,5,205,19,20,1:30.519,\N,\N,90.519,NA,20
3490,343,10,166,24,21,1:30.744,\N,\N,90.744,NA,21
3491,343,811,164,21,22,1:31.266,\N,\N,91.26599999999999,NA,22
3492,343,810,166,25,23,1:31.989,\N,\N,91.989,NA,23
3493,343,812,164,20,24,1:32.060,\N,\N,92.06,NA,24
3494,344,1,1,2,1,1:15.889,1:15.528,1:15.105,75.889,75.528,1
3495,344,17,9,6,2,1:16.423,1:15.692,1:15.373,76.423,75.69200000000001,7
3496,344,20,9,5,3,1:16.129,1:15.556,1:15.420,76.129,75.556,2
3497,344,4,6,8,4,1:16.171,1:15.597,1:15.435,76.17099999999999,75.597,3
3498,344,18,1,1,5,1:16.371,1:15.742,1:15.520,76.371,75.742,6
3499,344,24,10,15,6,1:17.086,1:16.171,1:15.648,77.086,76.17099999999999,15
3500,344,13,6,7,7,1:16.673,1:16.314,1:15.688,76.673,76.314,11
3501,344,9,4,11,8,1:16.370,1:15.682,1:15.715,76.37,75.682,5
3502,344,16,10,14,9,1:16.495,1:16.295,1:15.881,76.495,76.295,8
3503,344,3,131,4,10,1:16.350,1:16.001,1:16.071,76.35,76.001,4
3504,344,22,3,9,11,1:16.880,1:16.434,\N,76.88,76.434,13
3505,344,807,3,10,12,1:16.770,1:16.438,\N,76.77,76.438,12
3506,344,30,131,3,13,1:16.598,1:16.492,\N,76.598,76.492,10
3507,344,808,4,12,14,1:16.569,1:16.844,\N,76.569,76.844,9
3508,344,67,5,16,15,1:17.356,1:16.928,\N,77.356,76.928,16
3509,344,153,5,17,16,1:17.027,1:17.029,\N,77.027,77.029,14
3510,344,37,15,22,17,1:17.611,1:17.384,\N,77.611,77.384,17
3511,344,155,15,23,18,1:18.019,\N,\N,78.019,NA,18
3512,344,5,205,19,19,1:18.237,\N,\N,78.237,NA,19
3513,344,15,205,18,20,1:18.698,\N,\N,78.69800000000001,NA,20
3514,344,10,166,24,21,1:18.941,\N,\N,78.941,NA,21
3515,344,811,164,21,22,1:19.484,\N,\N,79.48400000000001,NA,22
3516,344,810,166,25,23,1:19.675,\N,\N,79.675,NA,23
3517,344,812,164,20,24,1:27.757,\N,\N,87.757,NA,24
3518,345,20,9,5,1,1:38.324,1:38.015,1:37.587,98.324,98.015,2
3519,345,17,9,6,2,1:38.549,1:38.041,1:37.662,98.549,98.041,6
3520,345,1,1,2,3,1:38.697,1:38.158,1:37.969,98.697,98.158,8
3521,345,4,6,8,4,1:38.472,1:38.179,1:38.075,98.47200000000001,98.179,5
3522,345,13,6,7,5,1:38.657,1:38.046,1:38.127,98.657,98.04599999999999,7
3523,345,9,4,11,6,1:38.132,1:38.062,1:38.137,98.132,98.062,1
3524,345,18,1,1,7,1:38.360,1:38.399,1:38.210,98.36,98.399,3
3525,345,807,3,10,8,1:38.843,1:38.523,1:38.428,98.843,98.523,10
3526,345,22,3,9,9,1:38.449,1:38.326,1:38.428,98.449,98.326,4
3527,345,808,4,12,10,1:39.004,1:38.552,1:38.523,99.00399999999999,98.55199999999999,14
3528,345,67,5,16,11,1:39.096,1:38.586,\N,99.096,98.586,16
3529,345,3,131,4,12,1:38.752,1:38.627,\N,98.75200000000001,98.62700000000001,9
3530,345,16,10,14,13,1:39.021,1:38.851,\N,99.021,98.851,15
3531,345,24,10,15,14,1:38.969,1:38.884,\N,98.969,98.884,11
3532,345,30,131,3,15,1:38.994,1:39.234,\N,98.994,99.23400000000001,12
3533,345,37,15,22,16,1:39.003,1:39.264,\N,99.003,99.26400000000001,13
3534,345,153,5,17,17,1:39.128,1:39.458,\N,99.128,99.458,17
3535,345,155,15,23,18,1:39.343,\N,\N,99.343,NA,18
3536,345,15,205,18,19,1:40.658,\N,\N,100.658,NA,19
3537,345,5,205,19,20,1:40.882,\N,\N,100.882,NA,20
3538,345,810,166,25,21,1:42.086,\N,\N,102.086,NA,21
3539,345,10,166,24,22,1:42.140,\N,\N,102.14,NA,22
3540,345,812,164,20,23,1:42.600,\N,\N,102.6,NA,23
3541,345,811,164,21,24,1:42.851,\N,\N,102.851,NA,24
3542,346,20,9,5,1,1:30.841,1:30.480,1:29.615,90.84100000000001,90.48,1
3543,346,17,9,6,2,1:30.858,1:30.114,1:29.758,90.858,90.114,2
3544,346,4,6,8,3,1:30.997,1:30.700,1:30.426,90.997,90.7,3
3545,346,1,1,2,4,1:31.297,1:31.118,1:30.556,91.297,91.118,5
3546,346,3,131,4,5,1:31.626,1:31.085,1:30.625,91.626,91.08500000000001,10
3547,346,9,4,11,6,1:31.680,1:31.344,1:31.040,91.68,91.344,12
3548,346,13,6,7,7,1:31.313,1:31.010,1:31.172,91.313,91.01,6
3549,346,22,3,9,8,1:31.424,1:31.126,1:31.175,91.424,91.126,7
3550,346,37,15,22,9,1:31.533,1:31.327,1:31.274,91.533,91.327,9
3551,346,30,131,3,10,1:32.058,1:31.022,1:31.430,92.05799999999999,91.02199999999999,15
3552,346,16,10,14,11,1:31.109,1:31.399,\N,91.10900000000001,91.399,4
3553,346,155,15,23,12,1:31.851,1:31.421,\N,91.851,91.42099999999999,13
3554,346,807,3,10,13,1:32.144,1:31.635,\N,92.144,91.635,16
3555,346,18,1,1,14,1:31.435,1:31.699,\N,91.435,91.699,8
3556,346,24,10,15,15,1:32.226,1:31.708,\N,92.226,91.708,17
3557,346,808,4,12,16,1:31.638,1:31.796,\N,91.638,91.79599999999999,11
3558,346,67,5,16,17,1:31.901,1:32.012,\N,91.901,92.012,14
3559,346,153,5,17,18,1:32.430,\N,\N,92.43,NA,18
